artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
Mariah Angeliq,Halloween 2022 Perreo Vol. 5,Miénteme,0,211693,False,0.696,0.82,8,-4.511,0,0.127,0.0712,0.0,0.132,0.43,100.064,4,latin
Mariah Angeliq,Noche de Halloween Latino,La Tóxica,1,171280,True,0.536,0.723,6,-4.761,0,0.268,0.0149,7.78e-05,0.0952,0.724,91.761,4,latin
Alvaro Diaz;Rauw Alejandro,Noche de Halloween Latino,Problemón,1,193013,False,0.729,0.737,2,-3.727,0,0.064,0.275,7.58e-06,0.137,0.369,91.99,4,latin
Mariah Angeliq,Halloween 2022 Perreo Vol. 5,Miénteme,0,211693,False,0.696,0.82,8,-4.511,0,0.127,0.0712,0.0,0.132,0.43,100.064,4,latin
Mariah Angeliq;Casper Magico,El perreo es el futuro,Lo Prohibido,0,202560,False,0.83,0.679,8,-3.519,0,0.143,0.137,7.78e-05,0.0905,0.213,95.003,4,latin
Mariah Angeliq,Noche de Halloween Latino,La Tóxica,1,171280,True,0.536,0.723,6,-4.761,0,0.268,0.0149,7.78e-05,0.0952,0.724,91.761,4,latin
Alvaro Diaz;Rauw Alejandro,Noche de Halloween Latino,Problemón,1,193013,False,0.729,0.737,2,-3.727,0,0.064,0.275,7.58e-06,0.137,0.369,91.99,4,latin
Daddy Yankee;Bad Bunny,Perreo en Halloween,X ÚLTIMA VEZ,3,192477,True,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,4,latino
Daddy Yankee,Halloween con perreito,RUMBATÓN,0,248768,False,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4,latino
Daddy Yankee,Bájale como 7500,RUMBATÓN,2,248768,False,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4,latino
Daddy Yankee,Feliz Cumpleaños con Perreo,RUMBATÓN,1,248768,False,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4,latino
Daddy Yankee;Bad Bunny,Perreo en Halloween,X ÚLTIMA VEZ,3,192477,True,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,4,latino
Daddy Yankee,Halloween con perreito,RUMBATÓN,0,248768,False,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4,latino
Daddy Yankee,Bájale como 7500,RUMBATÓN,2,248768,False,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4,latino
Daddy Yankee,Feliz Cumpleaños con Perreo,RUMBATÓN,1,248768,False,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4,latino
Don Omar;Plan B,Reggaeton Mix Perreito,Hooka,2,238386,False,0.733,0.859,1,-5.087,1,0.146,0.0431,0.0,0.822,0.845,170.047,4,latino
Don Omar,Fiesta portatil,Zumba,2,263973,False,0.718,0.891,9,-3.494,0,0.0404,0.00175,0.0146,0.138,0.828,124.981,4,latino
Don Omar;Plan B,Reggaeton Mix Perreito,Hooka,2,238386,False,0.733,0.859,1,-5.087,1,0.146,0.0431,0.0,0.822,0.845,170.047,4,latino
Don Omar,Fiesta portatil,Zumba,2,263973,False,0.718,0.891,9,-3.494,0,0.0404,0.00175,0.0146,0.138,0.828,124.981,4,latino
Cali Y El Dandee;Juan Magán;Sebastian Yatra,Queda poco para la PAES 2.0,Por Fin Te Encontré,0,250836,False,0.645,0.822,11,-3.679,1,0.212,0.0493,0.0,0.193,0.837,179.994,4,latino
Cali Y El Dandee;Juan Magán;Sebastian Yatra,Queda poco para la PAES 2.0,Por Fin Te Encontré,0,250836,False,0.645,0.822,11,-3.679,1,0.212,0.0493,0.0,0.193,0.837,179.994,4,latino
Saleem,Jai Mata Di,Jai Ho Ganesh Ji,21,277986,False,0.642,0.666,8,-8.617,1,0.0435,0.253,0.0,0.158,0.831,134.054,4,malay
Saleem,Jai Mata Di,Jai Ho Ganesh Ji,21,277986,False,0.642,0.666,8,-8.617,1,0.0435,0.253,0.0,0.158,0.831,134.054,4,malay
The Smashing Pumpkins,Alternative Christmas 2022,Christmastime,0,196723,False,0.165,0.434,0,-8.163,1,0.0288,0.316,0.171,0.213,0.186,77.983,3,metal
The Smashing Pumpkins,Alternative Christmas 2022,Christmastime,0,196723,False,0.165,0.434,0,-8.163,1,0.0288,0.316,0.171,0.213,0.186,77.983,3,metal
Cheap Trick,Alternative Christmas 2022,I Wish It Was Christmas Today,0,194120,False,0.383,0.984,8,-3.573,1,0.103,0.000246,0.287,0.24,0.304,164.959,4,metal
Cheap Trick,Alternative Christmas 2022,I Wish It Was Christmas Today,0,194120,False,0.383,0.984,8,-3.573,1,0.103,0.000246,0.287,0.24,0.304,164.959,4,metal
Breaking Benjamin,Shallow Bay: The Best Of Breaking Benjamin (Explicit),The Diary Of Jane,59,200213,False,0.39,0.958,10,-4.455,0,0.0622,5.67e-05,0.0437,0.121,0.348,167.045,4,metal
Breaking Benjamin,Shallow Bay: The Best Of Breaking Benjamin (Explicit),The Diary Of Jane,59,200213,False,0.39,0.958,10,-4.455,0,0.0622,5.67e-05,0.0437,0.121,0.348,167.045,4,metal
Bad Wolves,Zombie EP,Zombie (Acoustic),55,259253,False,0.499,0.494,2,-6.069,0,0.0264,0.0646,0.0,0.182,0.129,77.011,4,metal
Bad Wolves,Zombie EP,Zombie (Acoustic),55,259253,False,0.499,0.494,2,-6.069,0,0.0264,0.0646,0.0,0.182,0.129,77.011,4,metal
Bullet For My Valentine,Scream Aim Fire,Waking the Demon,51,247693,False,0.306,0.995,2,-3.203,1,0.1,2.98e-05,0.00859,0.254,0.135,127.908,4,metalcore
Bullet For My Valentine,Scream Aim Fire,Waking the Demon,51,247693,False,0.306,0.995,2,-3.203,1,0.1,2.98e-05,0.00859,0.254,0.135,127.908,4,metalcore
Format:B,Chunky,Chunky,55,158114,False,0.803,0.858,10,-4.019,1,0.0538,0.0111,0.096,0.0766,0.862,121.989,4,minimal-techno
Format:B,Chunky,Chunky,55,158114,False,0.803,0.858,10,-4.019,1,0.0538,0.0111,0.096,0.0766,0.862,121.989,4,minimal-techno
Berlin Minimal,Playlist Nature Walking (Tour 1),Surf Slide Minimal - Club Edit,17,155662,False,0.735,0.874,6,-6.808,1,0.0373,0.000118,0.9,0.363,0.15,124.001,4,minimal-techno
Berlin Minimal,Playlist Nature Walking (Tour 1),Surf Slide Minimal - Club Edit,17,155662,False,0.735,0.874,6,-6.808,1,0.0373,0.000118,0.9,0.363,0.15,124.001,4,minimal-techno
Sandy;Wanessa Camargo,"Nós, VOZ, Eles 2",Leve,45,184682,False,0.551,0.509,0,-8.05,0,0.0339,0.673,3.66e-06,0.211,0.552,160.018,4,mpb
Sandy;Wanessa Camargo,"Nós, VOZ, Eles 2",Leve,45,184682,False,0.551,0.509,0,-8.05,0,0.0339,0.673,3.66e-06,0.211,0.552,160.018,4,mpb
Brian Crain,A Light in the Trees,Tenderness,22,222080,False,0.273,0.258,6,-17.858,1,0.0337,0.982,0.89,0.111,0.099,154.527,3,new-age
Brian Crain,A Light in the Trees,Tenderness,22,222080,False,0.273,0.258,6,-17.858,1,0.0337,0.982,0.89,0.111,0.099,154.527,3,new-age
Dan Gibson's Solitudes,Stream of Dreams,Pool of Mirrors,22,398133,False,0.311,0.0948,3,-29.575,1,0.0555,0.861,0.202,0.907,0.0649,99.213,4,new-age
Dan Gibson's Solitudes,Dolphin Dreams,Angels of the Reef,22,350201,False,0.117,0.11,5,-26.081,1,0.0442,0.977,0.741,0.702,0.0449,83.687,4,new-age
Dan Gibson's Solitudes,Stream of Dreams,Pool of Mirrors,22,398133,False,0.311,0.0948,3,-29.575,1,0.0555,0.861,0.202,0.907,0.0649,99.213,4,new-age
Dan Gibson's Solitudes,Dolphin Dreams,Angels of the Reef,22,350201,False,0.117,0.11,5,-26.081,1,0.0442,0.977,0.741,0.702,0.0449,83.687,4,new-age
Karunesh,Colors of the East,Vishnu,36,389640,False,0.668,0.571,11,-13.619,0,0.0389,0.768,0.857,0.146,0.607,89.98,4,new-age
Clannad,Lore,Crói Cróga - Remastered in 2004,22,298960,False,0.567,0.424,9,-11.726,0,0.0289,0.779,8.34e-05,0.366,0.389,138.923,4,new-age
Karunesh,Colors of the East,Vishnu,36,389640,False,0.668,0.571,11,-13.619,0,0.0389,0.768,0.857,0.146,0.607,89.98,4,new-age
Clannad,Lore,Crói Cróga - Remastered in 2004,22,298960,False,0.567,0.424,9,-11.726,0,0.0289,0.779,8.34e-05,0.366,0.389,138.923,4,new-age
Jim Brickman,Destiny,Your Love,54,223093,False,0.605,0.454,5,-8.394,1,0.0264,0.241,0.0,0.114,0.326,121.974,4,new-age
Jim Brickman,Destiny,Your Love,54,223093,False,0.605,0.454,5,-8.394,1,0.0264,0.241,0.0,0.114,0.326,121.974,4,new-age
Dimash Qudaibergen,"Couldn't Leave (電視劇《親愛的, 熱愛的》插曲)","Couldn't Leave (電視劇《親愛的, 熱愛的》插曲)",41,193600,False,0.295,0.402,6,-10.493,0,0.0321,0.535,0.000104,0.105,0.069,149.525,4,opera
Michael Ball;Alfie Boe,Back Together,Let It Be Me,25,203253,False,0.337,0.264,4,-15.015,1,0.031,0.797,0.0647,0.148,0.145,90.013,4,opera
Dimash Qudaibergen,"Couldn't Leave (電視劇《親愛的, 熱愛的》插曲)","Couldn't Leave (電視劇《親愛的, 熱愛的》插曲)",41,193600,False,0.295,0.402,6,-10.493,0,0.0321,0.535,0.000104,0.105,0.069,149.525,4,opera
Michael Ball;Alfie Boe,Back Together,Let It Be Me,25,203253,False,0.337,0.264,4,-15.015,1,0.031,0.797,0.0647,0.148,0.145,90.013,4,opera
Andrea Bocelli,Vivere - Live In Tuscany,Mille Lune Mille Onde - Live,20,243493,False,0.51,0.602,10,-8.027,1,0.039,0.556,2.73e-05,0.699,0.334,109.933,4,opera
Emma Shapplin,Etterna,Celtica,20,307693,False,0.221,0.371,7,-10.897,0,0.038,0.697,0.0153,0.156,0.122,93.075,3,opera
Andrea Bocelli,Vivere - Live In Tuscany,Mille Lune Mille Onde - Live,20,243493,False,0.51,0.602,10,-8.027,1,0.039,0.556,2.73e-05,0.699,0.334,109.933,4,opera
Emma Shapplin,Etterna,Celtica,20,307693,False,0.221,0.371,7,-10.897,0,0.038,0.697,0.0153,0.156,0.122,93.075,3,opera
Méav,Celtic Twilight 5 (From The Hearts O'Space),"Ailein Duinn (Theme From The Movie ""Rob Roy"")",20,254880,False,0.272,0.247,5,-11.169,0,0.0333,0.905,0.0256,0.111,0.106,112.881,3,opera
Michael Ball;Alfie Boe,Together Again,You're The Voice,20,302946,False,0.334,0.735,2,-10.697,1,0.0741,0.366,0.014,0.0737,0.525,82.471,4,opera
Michael Ball;Alfie Boe,Together Again (Deluxe),"Bring Me Sunshine - From ""Morecambe & Wise""",20,234106,False,0.521,0.35,10,-9.92,0,0.0345,0.329,0.0,0.059,0.475,112.02,4,opera
Méav,Celtic Twilight 5 (From The Hearts O'Space),"Ailein Duinn (Theme From The Movie ""Rob Roy"")",20,254880,False,0.272,0.247,5,-11.169,0,0.0333,0.905,0.0256,0.111,0.106,112.881,3,opera
Michael Ball;Alfie Boe,Together Again,You're The Voice,20,302946,False,0.334,0.735,2,-10.697,1,0.0741,0.366,0.014,0.0737,0.525,82.471,4,opera
Michael Ball;Alfie Boe,Together Again (Deluxe),"Bring Me Sunshine - From ""Morecambe & Wise""",20,234106,False,0.521,0.35,10,-9.92,0,0.0345,0.329,0.0,0.059,0.475,112.02,4,opera
Georges Bizet;Théophile Alexandre;Quatuor Zaïde,No(s) Dames,"Carmen, Act 1 Scene 5: L'Amour est un oiseau rebelle (Arr. for Countertenor & String Quartet by Eric Mouret)",20,181746,False,0.362,0.0919,0,-18.037,1,0.0918,0.978,1.52e-06,0.0986,0.371,86.732,3,opera
Georges Bizet;Théophile Alexandre;Quatuor Zaïde,No(s) Dames,"Carmen, Act 1 Scene 5: L'Amour est un oiseau rebelle (Arr. for Countertenor & String Quartet by Eric Mouret)",20,181746,False,0.362,0.0919,0,-18.037,1,0.0918,0.978,1.52e-06,0.0986,0.371,86.732,3,opera
Andreas Gabalier,Best Of Karneval,Hulapalu,0,180252,False,0.705,0.676,0,-4.672,1,0.0467,0.505,0.0,0.628,0.701,124.96,4,party
Andreas Gabalier,Best Of Karneval,Hulapalu,0,180252,False,0.705,0.676,0,-4.672,1,0.0467,0.505,0.0,0.628,0.701,124.96,4,party
Jürgen Drews,Karneval Klassiker,Irgendwann irgendwo irgendwie - seh'n wir uns wieder - Remastered 2017,0,245426,False,0.671,0.98,0,-3.769,1,0.0424,0.00686,0.000199,0.0852,0.868,124.009,4,party
Höhner,Karneval Klassiker,"Viva Colonia (Da simmer dabei, dat is prima!)",0,189386,False,0.571,0.85,7,-4.426,1,0.0367,0.0781,0.0,0.27,0.766,128.071,4,party
Jürgen Drews,Karneval Klassiker,Irgendwann irgendwo irgendwie - seh'n wir uns wieder - Remastered 2017,0,245426,False,0.671,0.98,0,-3.769,1,0.0424,0.00686,0.000199,0.0852,0.868,124.009,4,party
Höhner,Karneval Klassiker,"Viva Colonia (Da simmer dabei, dat is prima!)",0,189386,False,0.571,0.85,7,-4.426,1,0.0367,0.0781,0.0,0.27,0.766,128.071,4,party
Michael Wendler,The Very Best Of,Nina,26,232653,False,0.757,0.864,0,-5.678,1,0.0441,0.116,0.00073,0.259,0.726,128.063,4,party
Michael Wendler,The Very Best Of,Nina,26,232653,False,0.757,0.864,0,-5.678,1,0.0441,0.116,0.00073,0.259,0.726,128.063,4,party
FiNCH,Kassenhäuschen EP,Maschinen,24,156269,True,0.763,0.886,9,-3.745,0,0.258,0.114,0.0,0.148,0.631,150.073,4,party
Matthias Reim,Verdammt Ich hab Nix,Verdammt Ich lieb' dich,25,217680,False,0.57,0.86,9,-5.013,0,0.0478,0.0196,0.0,0.408,0.451,109.994,4,party
FiNCH,Kassenhäuschen EP,Maschinen,24,156269,True,0.763,0.886,9,-3.745,0,0.258,0.114,0.0,0.148,0.631,150.073,4,party
Matthias Reim,Verdammt Ich hab Nix,Verdammt Ich lieb' dich,25,217680,False,0.57,0.86,9,-5.013,0,0.0478,0.0196,0.0,0.408,0.451,109.994,4,party
Karim Kamar,"Selected Works, Vol. 3",drivers license - Piano Arrangement,40,284000,False,0.344,0.081,10,-23.65,1,0.0564,0.983,0.9,0.103,0.034,128.876,4,piano
Karim Kamar,"Selected Works, Vol. 3",drivers license - Piano Arrangement,40,284000,False,0.344,0.081,10,-23.65,1,0.0564,0.983,0.9,0.103,0.034,128.876,4,piano
Ever So Blue,Fragment,Fragment,46,153103,False,0.403,0.0621,6,-28.678,1,0.049,0.995,0.932,0.0999,0.146,135.761,4,piano
Ever So Blue,Fragment,Fragment,46,153103,False,0.403,0.0621,6,-28.678,1,0.049,0.995,0.932,0.0999,0.146,135.761,4,piano
Shafqat Amanat Ali,Yaariyan,Allah Waariyan,62,314522,False,0.483,0.781,4,-5.926,1,0.0445,0.349,0.0,0.126,0.801,83.782,4,pop-film
Shafqat Amanat Ali,Yaariyan,Allah Waariyan,62,314522,False,0.483,0.781,4,-5.926,1,0.0445,0.349,0.0,0.126,0.801,83.782,4,pop-film
The Weeknd,Drippy Drippy,The Hills,3,242280,True,0.565,0.551,0,-7.007,0,0.0687,0.0845,0.0,0.139,0.125,112.98,4,pop
The Weeknd,Drippy Drippy,The Hills,3,242280,True,0.565,0.551,0,-7.007,0,0.0687,0.0845,0.0,0.139,0.125,112.98,4,pop
Justin Bieber,pov: you have a holly jolly christmas,Santa Claus Is Coming To Town,0,216720,False,0.639,0.836,0,-4.878,0,0.048,0.027,0.0,0.283,0.814,104.998,4,pop
Justin Bieber,pov: you have a holly jolly christmas,Santa Claus Is Coming To Town,0,216720,False,0.639,0.836,0,-4.878,0,0.048,0.027,0.0,0.283,0.814,104.998,4,pop
David Guetta;MistaJam;John Newman,Upbeat 20's,If You Really Love Me (How Will I Know),1,184390,False,0.692,0.883,7,-4.698,1,0.0582,0.0512,0.0,0.228,0.614,122.984,4,pop
David Guetta;Bebe Rexha,Upbeat Pop,I'm Good (Blue),0,175238,True,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,4,pop
David Guetta;Becky Hill;Ella Henderson,Baddest of Them All,Crazy What Love Can Do,0,169756,False,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,4,pop
David Guetta;MistaJam;John Newman,Upbeat 20's,If You Really Love Me (How Will I Know),1,184390,False,0.692,0.883,7,-4.698,1,0.0582,0.0512,0.0,0.228,0.614,122.984,4,pop
David Guetta;Bebe Rexha,Upbeat Pop,I'm Good (Blue),0,175238,True,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,4,pop
David Guetta;Becky Hill;Ella Henderson,Baddest of Them All,Crazy What Love Can Do,0,169756,False,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,4,pop
Feid,Perreo en Halloween,Si Te La Encuentras Por Ahí,4,191506,False,0.736,0.569,8,-3.559,0,0.0779,0.144,5.27e-05,0.112,0.433,171.973,4,pop
Sam Smith,Best Road Trip Pop Tunes,Time After Time - Live At Abbey Road Studios,1,232128,False,0.595,0.459,11,-9.413,1,0.0461,0.571,0.000165,0.101,0.272,129.661,4,pop
Sam Smith,Best Road Trip Pop Tunes,Time After Time - Live At Abbey Road Studios,1,232128,False,0.595,0.459,11,-9.413,1,0.0461,0.571,0.000165,0.101,0.272,129.661,4,pop
Feid,Perreo en Halloween,Si Te La Encuentras Por Ahí,4,191506,False,0.736,0.569,8,-3.559,0,0.0779,0.144,5.27e-05,0.112,0.433,171.973,4,pop
Coldplay;Geoff Swan;Hardwell;Mark 'Spike' Stent,10's Dance Classics,A Sky Full of Stars - Hardwell Remix,0,313124,False,0.652,0.657,3,-4.491,0,0.0306,0.00208,6.93e-05,0.0859,0.0861,127.997,4,pop
Coldplay;Geoff Swan;Hardwell;Mark 'Spike' Stent,10's Dance Classics,A Sky Full of Stars - Hardwell Remix,0,313124,False,0.652,0.657,3,-4.491,0,0.0306,0.00208,6.93e-05,0.0859,0.0861,127.997,4,pop
Lana Del Rey,Best Alternative Pop Tunes,Blue Banisters,1,293692,False,0.373,0.114,5,-13.171,1,0.041,0.937,4.73e-05,0.104,0.172,90.945,1,pop
Lana Del Rey,Best Alternative Pop Tunes,Blue Banisters,1,293692,False,0.373,0.114,5,-13.171,1,0.041,0.937,4.73e-05,0.104,0.172,90.945,1,pop
Jimmy Eat World,Alternative Christmas 2022,Last Christmas,0,267493,False,0.532,0.842,2,-6.152,1,0.0403,0.00131,1.2e-06,0.33,0.715,126.042,4,power-pop
Jimmy Eat World,Alternative Christmas 2022,Last Christmas,0,267493,False,0.532,0.842,2,-6.152,1,0.0403,0.00131,1.2e-06,0.33,0.715,126.042,4,power-pop
Cheap Trick,Alternative Christmas 2022,I Wish It Was Christmas Today,0,194120,False,0.383,0.984,8,-3.573,1,0.103,0.000246,0.287,0.24,0.304,164.959,4,power-pop
Cheap Trick,Alternative Christmas 2022,I Wish It Was Christmas Today,0,194120,False,0.383,0.984,8,-3.573,1,0.103,0.000246,0.287,0.24,0.304,164.959,4,power-pop
Weezer,Alternative Christmas 2022,We Wish You A Merry Christmas,0,84973,False,0.387,0.786,11,-4.127,1,0.0436,0.0195,0.0,0.123,0.462,149.806,3,power-pop
Weezer,Alternative Christmas 2022,We Wish You A Merry Christmas,0,84973,False,0.387,0.786,11,-4.127,1,0.0436,0.0195,0.0,0.123,0.462,149.806,3,power-pop
Weezer,SZNZ: Autumn,What Happens After You?,56,199592,False,0.646,0.607,7,-7.671,0,0.0335,0.0127,2.32e-05,0.32,0.536,123.033,4,power-pop
Weezer,SZNZ: Autumn,What Happens After You?,56,199592,False,0.646,0.607,7,-7.671,0,0.0335,0.0127,2.32e-05,0.32,0.536,123.033,4,power-pop
Hoodoo Gurus,Chariot Of The Gods,Was I Supposed To Care?,21,273653,False,0.489,0.621,11,-5.465,0,0.0281,0.0218,3.26e-05,0.118,0.407,152.02,4,power-pop
Hoodoo Gurus,Chariot Of The Gods,Was I Supposed To Care?,21,273653,False,0.489,0.621,11,-5.465,0,0.0281,0.0218,3.26e-05,0.118,0.407,152.02,4,power-pop
The Manges,Book Of Hate For Good People,I'm Not A Sissy,20,141480,False,0.622,0.966,0,-3.95,1,0.0354,0.0086,3.57e-06,0.368,0.79,108.013,4,power-pop
F.Y.P,Toys That Kill,Wherever the Creeps Go,20,114360,False,0.346,0.862,5,-6.208,1,0.0993,0.00762,0.0,0.676,0.741,178.092,4,power-pop
The Manges,Book Of Hate For Good People,I'm Not A Sissy,20,141480,False,0.622,0.966,0,-3.95,1,0.0354,0.0086,3.57e-06,0.368,0.79,108.013,4,power-pop
F.Y.P,Toys That Kill,Wherever the Creeps Go,20,114360,False,0.346,0.862,5,-6.208,1,0.0993,0.00762,0.0,0.676,0.741,178.092,4,power-pop
White Reaper,The World's Best American Band,Another Day,21,111290,False,0.324,0.983,5,-1.624,0,0.099,0.000271,0.000117,0.565,0.178,148.234,4,power-pop
White Reaper,The World's Best American Band,Another Day,21,111290,False,0.324,0.983,5,-1.624,0,0.099,0.000271,0.000117,0.565,0.178,148.234,4,power-pop
Mike Williams;RYVM,Storylines,When The Sun Is Gone (feat. RYVM),0,178124,False,0.606,0.929,11,-4.65,1,0.098,0.0284,0.0,0.147,0.339,127.998,4,progressive-house
Mike Williams;RYVM,Storylines,When The Sun Is Gone (feat. RYVM),0,178124,False,0.606,0.929,11,-4.65,1,0.098,0.0284,0.0,0.147,0.339,127.998,4,progressive-house
The Beach Boys,Best Christmas Songs 2022 | For under the Mistletoe,Frosty The Snowman - 1991 Remix,1,114551,False,0.426,0.473,5,-7.924,1,0.0335,0.353,0.0,0.0234,0.937,181.752,4,psych-rock
The Beach Boys,Weihnachtssongs,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock
The Beach Boys,pov: you are walking in a winter wonderland,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock
The Beach Boys,Best Christmas Songs 2022 | For under the Mistletoe,Frosty The Snowman - 1991 Remix,1,114551,False,0.426,0.473,5,-7.924,1,0.0335,0.353,0.0,0.0234,0.937,181.752,4,psych-rock
The Beach Boys,Weihnachtssongs,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock
The Beach Boys,pov: you are walking in a winter wonderland,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock
Wishbone Ash,Best 70s Rock Tunes,Ships In The Sky,0,179666,False,0.419,0.289,7,-12.532,0,0.0283,0.134,0.000757,0.174,0.236,143.901,3,psych-rock
Wishbone Ash,Best 70s Rock Tunes,Ships In The Sky,0,179666,False,0.419,0.289,7,-12.532,0,0.0283,0.134,0.000757,0.174,0.236,143.901,3,psych-rock
Wishbone Ash,Argus (Expanded Edition),Leaf And Stream,50,246266,False,0.418,0.405,2,-10.714,0,0.0307,0.478,0.00482,0.117,0.433,82.7,4,psych-rock
Wishbone Ash,Argus (Expanded Edition),Leaf And Stream,50,246266,False,0.418,0.405,2,-10.714,0,0.0307,0.478,0.00482,0.117,0.433,82.7,4,psych-rock
All Time Low,Alternative Christmas 2022,"Merry Christmas, Kiss My Ass",0,199253,False,0.574,0.966,4,-3.034,1,0.0685,0.0141,0.0,0.43,0.788,128.034,4,punk-rock
All Time Low,Alternative Christmas 2022,"Merry Christmas, Kiss My Ass",0,199253,False,0.574,0.966,4,-3.034,1,0.0685,0.0141,0.0,0.43,0.788,128.034,4,punk-rock
blink-182,Alternative Christmas 2022,"Happy Holidays, You Bastard",0,42440,True,0.409,0.99,11,-2.084,1,0.115,0.02,0.0,0.513,0.962,172.715,4,punk-rock
blink-182,Alternative Christmas 2022,"Happy Holidays, You Bastard",0,42440,True,0.409,0.99,11,-2.084,1,0.115,0.02,0.0,0.513,0.962,172.715,4,punk-rock
Jimmy Eat World,Alternative Christmas 2022,Last Christmas,0,267493,False,0.532,0.842,2,-6.152,1,0.0403,0.00131,1.2e-06,0.33,0.715,126.042,4,punk-rock
Jimmy Eat World,Alternative Christmas 2022,Last Christmas,0,267493,False,0.532,0.842,2,-6.152,1,0.0403,0.00131,1.2e-06,0.33,0.715,126.042,4,punk-rock
Anberlin,Alternative Christmas 2022,"Christmas, Baby Please Come Home",0,162911,False,0.438,0.907,8,-4.996,1,0.0361,4.32e-05,0.0,0.115,0.545,75.051,4,punk-rock
Anberlin,Alternative Christmas 2022,"Christmas, Baby Please Come Home",0,162911,False,0.438,0.907,8,-4.996,1,0.0361,4.32e-05,0.0,0.115,0.545,75.051,4,punk-rock
blink-182,Alternative Christmas 2022,"Happy Holidays, You Bastard",0,42440,True,0.409,0.99,11,-2.084,1,0.115,0.02,0.0,0.513,0.962,172.715,4,punk
blink-182,Alternative Christmas 2022,"Happy Holidays, You Bastard",0,42440,True,0.409,0.99,11,-2.084,1,0.115,0.02,0.0,0.513,0.962,172.715,4,punk
Rise Against,Alternative Christmas 2022,Making Christmas,0,207213,False,0.515,0.97,1,-4.825,1,0.062,6.21e-05,0.00799,0.149,0.609,163.912,4,punk
Rise Against,Alternative Christmas 2022,Making Christmas,0,207213,False,0.515,0.97,1,-4.825,1,0.062,6.21e-05,0.00799,0.149,0.609,163.912,4,punk
All Time Low,Alternative Christmas 2022,"Merry Christmas, Kiss My Ass",0,199253,False,0.574,0.966,4,-3.034,1,0.0685,0.0141,0.0,0.43,0.788,128.034,4,punk
All Time Low,Alternative Christmas 2022,"Merry Christmas, Kiss My Ass",0,199253,False,0.574,0.966,4,-3.034,1,0.0685,0.0141,0.0,0.43,0.788,128.034,4,punk
Jimmy Eat World,Alternative Christmas 2022,Last Christmas,0,267493,False,0.532,0.842,2,-6.152,1,0.0403,0.00131,1.2e-06,0.33,0.715,126.042,4,punk
Jimmy Eat World,Alternative Christmas 2022,Last Christmas,0,267493,False,0.532,0.842,2,-6.152,1,0.0403,0.00131,1.2e-06,0.33,0.715,126.042,4,punk
Anberlin,Alternative Christmas 2022,"Christmas, Baby Please Come Home",0,162911,False,0.438,0.907,8,-4.996,1,0.0361,4.32e-05,0.0,0.115,0.545,75.051,4,punk
